episode,reward,dist,pose,fuel_bonus,landing_bonus,crash_penalty,fuel_left,step,landed,crashed
37,0.0,0.0011120553669140398,-0.5655426888080882,0.0,0.0,0.0,80.78940342106463,710,False,True
38,0.0,0.0014535764621871378,-0.5148242062397924,0.0,0.0,0.0,81.7932336822136,701,False,True
39,0.0,0.0014131553397551191,-0.589358430923985,0.0,0.0,0.0,81.5561275629918,684,False,True
40,0.0,0.0006485595655014029,-0.49631931222377124,0.0,0.0,0.0,84.11070891112954,617,False,True
41,0.0,0.001389344802766016,-0.5642797174958026,0.0,0.0,0.0,81.0342796388076,690,False,True
42,0.0,0.0012876597067970484,-0.5638984642483307,0.0,0.0,0.0,80.14714420729238,700,False,True
43,0.0,0.0010673531007425643,-0.5007018915122194,0.0,0.0,0.0,81.60566728184683,693,False,True
44,0.0,0.0009646148214061276,-0.5082137008639785,0.0,0.0,0.0,81.37065833122661,686,False,True
45,0.0,0.001144356998396782,-0.5237244436416774,0.0,0.0,0.0,80.80944368986377,694,False,True
46,0.0,0.0013346967746692422,-0.5835636282416368,0.0,0.0,0.0,80.02432649604442,709,False,True
47,0.0,0.0006125123450350251,-0.5663598895941785,0.0,0.0,0.0,82.4119011721449,651,False,True
48,0.0,0.001120197403616921,-0.6084652156068218,0.0,0.0,0.0,81.45403841653469,682,False,True
49,0.0,0.001167658768837972,-0.5585147257212935,0.0,0.0,0.0,80.91933027812337,689,False,True
50,0.0,0.0007502640449505283,-0.500362437681965,0.0,0.0,0.0,80.72874422174637,692,False,True
51,0.0,0.0005004419604451995,-0.5373942810972665,0.0,0.0,0.0,81.93494513124404,658,False,True
52,0.0,0.0005367355293391224,-0.5320770389024257,0.0,0.0,0.0,82.71737324531979,628,False,True
53,0.0,0.0006324529356300884,-0.5817386315223787,0.0,0.0,0.0,80.50157582451746,698,False,True
54,0.0,0.0014004356669696516,-0.5556141915544575,0.0,0.0,0.0,80.45162262882766,689,False,True
55,0.0,0.0012767333526718923,-0.5722360395794766,0.0,0.0,0.0,81.59035120105342,682,False,True
56,0.0,0.0011517128903954534,-0.5672108683972493,0.0,0.0,0.0,80.79745317692867,698,False,True
57,0.0,0.00026820945573031963,-0.4828416792093506,0.0,0.0,0.0,81.20323738361263,676,False,True
58,0.0,0.0005379994239754699,-0.46530018435572507,0.0,0.0,0.0,82.584089190026,654,False,True
59,0.0,0.0006214715433414161,-0.5183047893341428,0.0,0.0,0.0,80.73859907462287,689,False,True
60,0.0,0.0014026887850141765,-0.5637261002341362,0.0,0.0,0.0,80.56796447932936,694,False,True
61,0.0,0.0006519615415772275,-0.5290728830901389,0.0,0.0,0.0,83.53029459862414,621,False,True
62,0.0,0.0012516979310188705,-0.5358509346595225,0.0,0.0,0.0,80.65449256192441,697,False,True
63,0.0,0.0007081049431139747,-0.45459228408762087,0.0,0.0,0.0,80.08227006998153,721,False,True
64,0.0,0.0014465129680776465,-0.5028066402090919,0.0,0.0,0.0,81.52817536427285,691,False,True
65,0.0,0.0007277072676845356,-0.47326888742526485,0.0,0.0,0.0,81.53895349362563,681,False,True
66,0.0,0.0013863897241661476,-0.5335421516054407,0.0,0.0,0.0,80.51146643556287,707,False,True
67,0.0,0.001290359473849443,-0.5745012951609606,0.0,0.0,0.0,80.4855360819937,701,False,True
68,0.0,0.0006104552907993031,-0.5619755315468837,0.0,0.0,0.0,81.26750327697945,671,False,True
69,0.0,0.00035176056096435635,-0.41467237591893125,0.0,0.0,0.0,82.73924465261763,656,False,True
70,0.0,0.0014845459513391065,-0.39852354856276073,0.0,0.0,0.0,77.40002599615363,800,False,False
71,0.0,0.001287871939846122,-0.6128207502693623,0.0,0.0,0.0,80.18689357060045,701,False,True
72,0.0,0.0008956561641089228,-0.5925800191536553,0.0,0.0,0.0,80.71395411847033,694,False,True
73,0.0,0.0009746173730055258,-0.46253342157613997,0.0,0.0,0.0,79.75646191266037,728,False,True
74,0.0,0.000875587058839141,-0.5815648858533745,0.0,0.0,0.0,81.51191525116319,653,False,True
75,0.0,0.001438347268625239,-0.5778302346832443,0.0,0.0,0.0,79.89915003899304,711,False,True
76,0.0,0.0014261733788534486,-0.48401257458303876,0.0,0.0,0.0,77.85253747803733,763,False,True
77,0.0,0.0012571090311056217,-0.48516864295521445,0.0,0.0,0.0,80.40788953300128,699,False,True
78,0.0,0.0014441813071887123,-0.5648754915925328,0.0,0.0,0.0,78.88833830742959,735,False,True
79,0.0,0.0009190897582007128,-0.6154758438474542,0.0,0.0,0.0,80.68994752625574,674,False,True
80,0.0,0.0005817140344444054,-0.4324180456857814,0.0,0.0,0.0,82.13826449006828,625,False,True
81,0.0,0.001184051344899588,-0.539604863527945,0.0,0.0,0.0,79.8120805800954,718,False,True
82,0.0,0.00047905084721310134,-0.5119801477576424,0.0,0.0,0.0,82.84891193728336,622,False,True
83,0.0,0.00026943465850097807,-0.21259062450070898,0.0,0.0,0.0,79.4474826012704,733,False,True
84,0.0,0.0005871211678659967,-0.42252309350551176,0.0,0.0,0.0,78.29336691255713,778,False,True
85,0.0,0.0002632832428221144,-0.40962147977501573,0.0,0.0,0.0,81.23723014111567,672,False,True
86,0.0,0.0014370322108477732,-0.4802971333744199,0.0,0.0,0.0,77.32475853316723,782,False,True
87,0.0,0.0013093295565394362,-0.4081409654953596,0.0,0.0,0.0,80.69913003187267,705,False,True
88,0.0,0.0010095672725044466,-0.4440833034806233,0.0,0.0,0.0,81.6641117540012,659,False,True
89,0.0,0.0013367936988635044,-0.565287000440304,0.0,0.0,0.0,78.88120801926702,721,False,True
90,0.0,0.00137845419776616,-0.5954789481422126,0.0,0.0,0.0,79.94455248507747,701,False,True
91,0.0,0.001412433260766714,-0.5230284918892524,0.0,0.0,0.0,81.1257856758765,690,False,True
92,0.0,0.0004592528574599077,-0.42414392782599686,0.0,0.0,0.0,77.74260484517899,768,False,True
93,0.0,0.0004526724319975836,-0.5462501012007287,0.0,0.0,0.0,80.07733268935522,689,False,True
94,0.0,0.0010747908234430786,-0.4915749309334331,0.0,0.0,0.0,79.86014901595237,702,False,True
95,0.0,0.0010426703353433066,-0.5477484441110564,0.0,0.0,0.0,80.17363455869761,697,False,True
96,0.0,0.0013571237964964391,-0.5832746262781833,0.0,0.0,0.0,80.04803490558942,703,False,True
97,0.0,0.000665065499901598,-0.5380851743366584,0.0,0.0,0.0,79.74349133620468,690,False,True
98,0.0,0.0011856263215648526,-0.6473307507904149,0.0,0.0,0.0,79.22272535634816,707,False,True
99,0.0,0.00039319815423808225,-0.49417034055140896,0.0,0.0,0.0,82.06246073484908,613,False,True
100,0.0,0.0012526858826417337,-0.5182023714935949,0.0,0.0,0.0,80.80866363745027,704,False,True
101,0.0,0.0009195724332664155,-0.5660726052749221,0.0,0.0,0.0,80.84692032404959,669,False,True
102,0.0,0.0013434936947681892,-0.3867292681319044,0.0,0.0,0.0,76.8682070361522,781,False,True
103,0.0,0.0014430731535012167,-0.47974082041406235,0.0,0.0,0.0,79.54085456701371,733,False,True
104,0.0,0.00036922045782611444,-0.5249053884393456,0.0,0.0,0.0,81.60565031946929,631,False,True
105,0.0,0.0007909514572012024,-0.5308490723126,0.0,0.0,0.0,78.30155264085582,772,False,True
106,0.0,0.0012733443557113656,-0.5229718956551456,0.0,0.0,0.0,80.49616213833005,687,False,True
107,0.0,0.001452706282121454,-0.558949774225027,0.0,0.0,0.0,79.05133598824253,740,False,True
108,0.0,0.0013272191062790699,-0.5154708364428923,0.0,0.0,0.0,79.76241838304249,707,False,True
109,0.0,0.0006043398901636874,-0.409987410594529,0.0,0.0,0.0,82.98436141143874,624,False,True
110,0.0,0.000933780077236686,-0.4997781206377126,0.0,0.0,0.0,80.38085468746533,710,False,True
111,0.0,0.00026892956843712533,-0.40418038918256505,0.0,0.0,0.0,80.44759122794902,690,False,True
112,0.0,0.0004127863463658827,-0.45483296793416605,0.0,0.0,0.0,83.19902724552745,608,False,True
113,0.0,0.0012801674805844202,-0.6173949918399511,0.0,0.0,0.0,80.03547733283887,698,False,True
114,0.0,0.0009657920955885371,-0.526289401234843,0.0,0.0,0.0,79.85949427342271,713,False,True
115,0.0,0.0010615553559604148,-0.601958410537664,0.0,0.0,0.0,79.9554323670959,706,False,True
116,0.0,0.001228495400825737,-0.5972597993085118,0.0,0.0,0.0,80.01245998515962,698,False,True
117,0.0,0.0006430692239236949,-0.38056313336919817,0.0,0.0,0.0,81.40590682300814,678,False,True
118,0.0,0.0014526279402933152,-0.49990791967449505,0.0,0.0,0.0,79.90171575914823,710,False,True
119,0.0,0.0014173803142108223,-0.4690227672703944,0.0,0.0,0.0,80.06819806470008,700,False,True
120,0.0,0.00026425438206945204,-0.45498714034781984,0.0,0.0,0.0,82.01978238876372,650,False,True
121,0.0,0.001367438579265866,-0.575074999449757,0.0,0.0,0.0,80.00751166625635,715,False,True
122,0.0,0.0009855629927757906,-0.5268344608346391,0.0,0.0,0.0,81.02454323325401,663,False,True
123,0.0,0.0009203216481991397,-0.361238675753207,0.0,0.0,0.0,81.09404793520223,663,False,True
124,0.0,0.0013834374913325855,-0.5667584512249605,0.0,0.0,0.0,81.08907773948178,683,False,True
125,0.0,0.0010509895424761692,-0.5404465890493051,0.0,0.0,0.0,80.58241318001784,684,False,True
126,0.0,0.0014497165501393204,-0.5635014316926747,0.0,0.0,0.0,80.53995645846396,695,False,True
127,0.0,0.0008982828805349531,-0.4739892704591377,0.0,0.0,0.0,78.56505079036991,764,False,True
128,0.0,0.001268030766471991,-0.4083540044877828,0.0,0.0,0.0,80.69656056072381,693,False,True
129,0.0,0.0007774405421847371,-0.40843711551480766,0.0,0.0,0.0,80.20562494546017,713,False,True
130,0.0,0.0012538971690012638,-0.3907276320420896,0.0,0.0,0.0,81.67542947983488,662,False,True
131,0.0,0.0010641332353538114,-0.5099497675728871,0.0,0.0,0.0,81.17428695416555,700,False,True
132,0.0,0.00042663009886368867,-0.4279412332861184,0.0,0.0,0.0,82.77611032897697,630,False,True
133,0.0,0.0004689907491421825,-0.4654384511102813,0.0,0.0,0.0,82.30390020927025,640,False,True
134,0.0,0.0003393495666943896,-0.4520369825787544,0.0,0.0,0.0,82.20235261140172,643,False,True
135,0.0,0.0013950164561530667,-0.4168104979782345,0.0,0.0,0.0,79.6038249157352,727,False,True
136,0.0,0.0006782212090740676,-0.36430479817294215,0.0,0.0,0.0,80.47604316058724,711,False,True
137,0.0,0.0011267160595487778,-0.44519889071849206,0.0,0.0,0.0,81.72736465612167,682,False,True
138,0.0,0.0012648455624203817,-0.5019810825624956,0.0,0.0,0.0,80.99765659708557,688,False,True
139,0.0,0.0014111349575714298,-0.366153997783883,0.0,0.0,0.0,79.96912801200904,751,False,True
140,0.0,0.00044123055465828786,-0.48935077478603795,0.0,0.0,0.0,81.93061662319839,659,False,True
141,0.0,0.000669024797548489,-0.5129163630143794,0.0,0.0,0.0,81.23417018225611,663,False,True
142,0.0,0.00030821659164997526,-0.4619616254134621,0.0,0.0,0.0,82.12174074386226,647,False,True
143,0.0,0.0005417047066063408,-0.4297609481888189,0.0,0.0,0.0,83.29994008104799,638,False,True
144,0.0,0.0014252549250474045,-0.6025779229405366,0.0,0.0,0.0,79.7388361481297,708,False,True
145,0.0,0.0006140182981415895,-0.4292362842460771,0.0,0.0,0.0,83.28391075201371,624,False,True
146,0.0,0.000467827592342837,-0.42744562866108216,0.0,0.0,0.0,83.88892284778288,604,False,True
147,0.0,0.0012220171022211909,-0.4536363305613268,0.0,0.0,0.0,81.05202481189211,686,False,True
148,0.0,0.0010723480424135348,-0.5310672582304239,0.0,0.0,0.0,80.23326707776302,718,False,True
149,0.0,0.001266208488759144,-0.5485250300594459,0.0,0.0,0.0,81.06370515392595,686,False,True
150,0.0,0.0009680160345163579,-0.5368983912801326,0.0,0.0,0.0,81.69403385746351,676,False,True
151,0.0,0.000512075425776184,-0.4858754193261812,0.0,0.0,0.0,83.59535715166487,603,False,True
152,0.0,0.0014304413417912081,-0.6000501161873398,0.0,0.0,0.0,79.59746566053752,709,False,True
153,0.0,0.0004903170276796289,-0.5226353605936955,0.0,0.0,0.0,82.17308346346134,633,False,True
154,0.0,0.001401611428889062,-0.6006986623255438,0.0,0.0,0.0,79.79420957544934,696,False,True
155,0.0,0.0014418153972355562,-0.580863390533088,0.0,0.0,0.0,79.94348644234518,711,False,True
156,0.0,0.0005008968376788548,-0.4356044133511769,0.0,0.0,0.0,83.44969364552334,616,False,True
157,0.0,0.0010827252647528124,-0.5956226351942994,0.0,0.0,0.0,81.52768816452436,678,False,True
158,0.0,0.0012514986726159742,-0.4686329037693683,0.0,0.0,0.0,81.32741245266834,682,False,True
159,0.0,0.0010231203297141694,-0.5163839831028667,0.0,0.0,0.0,80.30597916854222,694,False,True
160,0.0,0.0006519031261912959,-0.5360463016490934,0.0,0.0,0.0,82.0786859635216,627,False,True
161,0.0,0.0008875982345143113,-0.41555911004088886,0.0,0.0,0.0,77.85939180328621,790,False,True
162,0.0,0.0011943144550269416,-0.5791208505038672,0.0,0.0,0.0,80.9989436878997,678,False,True
163,0.0,0.000265177828162359,-0.3773166038575106,0.0,0.0,0.0,81.6150658308803,642,False,True
164,0.0,0.001099496419958399,-0.5695287234810386,0.0,0.0,0.0,79.48557872376496,713,False,True
165,0.0,0.0012273333475184593,-0.5829766541718683,0.0,0.0,0.0,78.44323962147799,739,False,True
166,0.0,0.0014258258778569843,-0.6333989638218034,0.0,0.0,0.0,79.22944499536868,703,False,True
167,0.0,0.0009645542487542878,-0.5427501407404237,0.0,0.0,0.0,81.12320720852843,659,False,True
168,0.0,0.0012701049652910595,-0.5182063250056352,0.0,0.0,0.0,80.83997493308419,696,False,True
169,0.0,0.0005108941213200278,-0.47853058389245984,0.0,0.0,0.0,82.9578218478648,614,False,True
170,0.0,0.0011647106626880095,-0.513543813293908,0.0,0.0,0.0,80.90292052087096,686,False,True
171,0.0,0.0014316937578228983,-0.6009526986065088,0.0,0.0,0.0,80.2330687420905,702,False,True
172,0.0,0.001293205641368731,-0.5457696837275513,0.0,0.0,0.0,80.68047559148923,681,False,True
173,0.0,0.0006373741634704771,-0.5572345808543188,0.0,0.0,0.0,81.63707733865365,661,False,True
174,0.0,0.000349609269024962,-0.4455727522472948,0.0,0.0,0.0,82.77921445833023,624,False,True
175,0.0,0.0003441553427614466,-0.3794742198808636,0.0,0.0,0.0,83.38337960884587,624,False,True
176,0.0,0.0008141689587605038,-0.521122282182699,0.0,0.0,0.0,81.9663139282782,651,False,True
177,0.0,0.0013341039771881224,-0.4979111839475958,0.0,0.0,0.0,79.84829213580088,721,False,True
178,0.0,0.0012485012463156672,-0.5130782668235964,0.0,0.0,0.0,78.66436022904124,731,False,True
179,0.0,0.00036584450421454305,-0.490244293065582,0.0,0.0,0.0,81.63167348976269,649,False,True
180,0.0,0.0010549619172920959,-0.3847229393242326,0.0,0.0,0.0,82.21065645339793,668,False,True
181,0.0,0.0004596548990406541,-0.4503084109387763,0.0,0.0,0.0,83.07226595681507,614,False,True
182,0.0,0.0004908722553830954,-0.5060586686276718,0.0,0.0,0.0,82.71244967898896,613,False,True
183,0.0,0.0008353980314330856,-0.45271606336720516,0.0,0.0,0.0,80.54327840275378,682,False,True
184,0.0,0.0012675149902486092,-0.5871227051285401,0.0,0.0,0.0,79.83899292831185,707,False,True
185,0.0,0.0004741533019038545,-0.4555520800876357,0.0,0.0,0.0,83.54987895990806,610,False,True
186,0.0,0.0010071165452320149,-0.4889192555719641,0.0,0.0,0.0,78.87251170006796,762,False,True
187,0.0,0.0006829714502783002,-0.5662875847640446,0.0,0.0,0.0,81.4105482543417,661,False,True
188,0.0,0.0004918732141188438,-0.4878593285098005,0.0,0.0,0.0,82.06169709571326,632,False,True
189,0.0,0.0013837514334420619,-0.13689139254971106,0.0,0.0,0.0,81.76233403716566,642,False,True
190,0.0,0.0013581088950497405,-0.4165678319901154,0.0,0.0,0.0,77.96444316180865,800,False,False
191,0.0,5.937883387616947e-05,-0.019960682441390466,0.0,0.0,0.0,78.8667234686808,734,False,True
192,0.0,0.0005305943981882904,-0.44972520112333836,0.0,0.0,0.0,81.29233936847885,670,False,True
193,0.0,0.0010686566702999274,-0.33255204434741503,0.0,0.0,0.0,77.87261842018518,799,False,True
194,0.25,0.03772803398656392,0.1,0.0,0.0,0.0,78.38375086183582,800,False,False
195,0.0,0.000918843151096527,-0.2930615488776631,0.0,0.0,0.0,77.85204745707098,800,False,False
196,0.06554935375708176,4.079059851526027e-05,0.0655085631585665,0.0,0.0,0.0,79.79158724642788,773,False,True
197,0.055516664245255844,0.00035796974949994114,0.0551586944957559,0.0,0.0,0.0,80.68341869748117,760,False,True
198,0.0,0.000530449689296665,-0.1911340741617841,0.0,0.0,0.0,80.82537102512893,746,False,True
199,0.01457806097240099,0.001092898189377948,0.013485162783023042,0.0,0.0,0.0,78.65901340680885,800,False,False
200,0.25,0.020799329140514095,0.1,0.0,0.0,0.0,79.1859357884594,800,False,False
201,0.0,0.0006362396025133232,-0.3387004451251553,0.0,0.0,0.0,82.67697158020215,654,False,True
202,0.0,0.000689517623923513,-0.2034274086543003,0.0,0.0,0.0,78.90136504795679,793,False,True
203,0.0,0.001061795002029582,-0.3238010455024009,0.0,0.0,0.0,83.04214046866136,657,False,True
204,0.0,0.00020855031553702918,-0.31909176133849365,0.0,0.0,0.0,82.78924467584383,656,False,True
205,0.0,0.0007616351938790945,-0.11553786252068665,0.0,0.0,0.0,78.13900327452124,800,False,False
206,0.0,0.0012463097008657308,-0.27168013003782593,0.0,0.0,0.0,82.78896552154806,683,False,True
207,0.0,0.0031418645394447548,-0.11004490238828431,0.0,0.0,0.0,79.37785179805257,800,False,False
208,0.0,0.00029245505249313766,-0.27571923178642027,0.0,0.0,0.0,84.33832472492509,636,False,True
209,0.0,0.0037120417771765203,-0.1381754638581937,0.0,0.0,0.0,77.76399796485644,800,False,False
210,0.0,0.00029098835016230437,-0.22257443989104148,0.0,0.0,0.0,83.4881616107937,641,False,True
211,0.0,0.0004099349653147186,-0.30463933276404154,0.0,0.0,0.0,79.92756501162961,749,False,True
212,0.0,0.015240270498418343,-0.07257533498737637,0.0,0.0,0.0,78.0106226068862,800,False,False
213,0.0,0.0014066122884441768,-0.2829994034549203,0.0,0.0,0.0,77.91274336866489,800,False,False
214,0.0,0.0002743570888218167,-0.14160587933796695,0.0,0.0,0.0,78.55500903620968,800,False,False
215,0.0,0.006870081566270469,-0.02313435326480038,0.0,0.0,0.0,78.21710075451985,800,False,False
216,0.0,0.0005827555832329461,-0.44717116348205094,0.0,0.0,0.0,77.5146646624014,778,False,True
217,0.0,3.987282092782009e-05,-0.13134472498221259,0.0,0.0,0.0,78.08874393054676,800,False,False
218,0.0,0.00634861694505157,-0.14861035941660297,0.0,0.0,0.0,77.59355631177125,800,False,False
219,0.0,6.266180949777657e-05,-0.23485199813947522,0.0,0.0,0.0,79.09512562883373,745,False,True
220,0.0,0.0002755440728113966,-0.09933664566130139,0.0,0.0,0.0,76.80144519508339,800,False,False
221,0.0,0.0005842971710189323,-0.2877590148763691,0.0,0.0,0.0,82.60299664690763,650,False,True
222,0.0,0.0010155536856526833,-0.34349455006527513,0.0,0.0,0.0,81.00301064359986,686,False,True
223,0.0,0.009279313589090375,-0.14141331445456778,0.0,0.0,0.0,78.29656088840278,800,False,False
224,0.0,0.00010391346584207899,-0.2366313707290758,0.0,0.0,0.0,80.69390354377208,704,False,True
225,0.0,0.0013029770594997297,-0.2531811570496169,0.0,0.0,0.0,79.44963298044169,765,False,True
226,0.0,0.0003341651099498003,-0.3697617065118237,0.0,0.0,0.0,81.75554294158738,683,False,True
227,0.0,0.00042151605641397265,-0.41846818016766935,0.0,0.0,0.0,81.99755386462598,638,False,True
228,0.0,0.0004537023365711442,-0.34910943675910766,0.0,0.0,0.0,81.08495234110518,701,False,True
229,0.0,2.8607659073923864e-05,-0.17799128013572307,0.0,0.0,0.0,77.57940263758631,777,False,True
230,0.0,0.0007579544955252384,-0.1853684848972793,0.0,0.0,0.0,77.7659063023953,800,False,False
231,0.0,0.00041483129385241717,-0.3325789290171528,0.0,0.0,0.0,82.5884386805837,633,False,True
232,0.0,0.0005295200960487775,-0.4534085637746942,0.0,0.0,0.0,80.20441535170335,715,False,True
233,0.0,0.0008160974342959271,-0.3089524542807904,0.0,0.0,0.0,81.48256476303067,688,False,True
234,0.0,0.0008407113124863741,-0.25668533320387366,0.0,0.0,0.0,79.76995103203136,765,False,True
235,0.0,0.00047406357664669246,-0.3892121092241565,0.0,0.0,0.0,83.99017595336176,611,False,True
236,0.0,0.00012912765052613362,-0.24318044260585525,0.0,0.0,0.0,78.09044929740769,792,False,True
237,0.0,0.000593813607709616,-0.3835233784392129,0.0,0.0,0.0,83.27150521366958,628,False,True
238,0.0,0.0014450095784212093,-0.25597299329423756,0.0,0.0,0.0,79.79358123080561,748,False,True
239,0.0,0.0011000074153488604,-0.10524434712038877,0.0,0.0,0.0,78.7162189197105,783,False,True
240,0.0,0.00023632817162002438,-0.2638297085278473,0.0,0.0,0.0,84.01840878201594,602,False,True
241,0.0,0.00039020387266743505,-0.16789465975764478,0.0,0.0,0.0,81.3390404975549,701,False,True
242,0.0,0.000940465593845806,-0.2972487647613959,0.0,0.0,0.0,81.06061254250245,714,False,True
243,0.0,0.004618891373521382,-0.14067174064963325,0.0,0.0,0.0,77.99544632289022,800,False,False
244,0.0,0.0003204394158512057,-0.26834667152515523,0.0,0.0,0.0,78.91770998772941,789,False,True
245,0.0,0.0006332381406537321,-0.16018655488720546,0.0,0.0,0.0,79.56808291134608,750,False,True
246,0.0,0.00027253790566106296,-0.28805767991221165,0.0,0.0,0.0,80.59471132228676,734,False,True
247,0.0,0.00023387551522463423,-0.16224248492123686,0.0,0.0,0.0,85.11304492751816,586,False,True
248,0.0,0.0014018731586450217,-0.5143876979246935,0.0,0.0,0.0,80.06180215306804,713,False,True
249,0.0,6.220477669310942e-05,-0.019688308338855154,0.0,0.0,0.0,79.09104415719442,796,False,True
250,0.0,0.00022319382137386628,-0.06977229704890751,0.0,0.0,0.0,84.77033016455349,611,False,True
251,0.0,0.0009968149138866451,-0.3470302668326357,0.0,0.0,0.0,81.41545407339103,709,False,True
252,0.0,0.0001251269511461076,-0.11368155990158853,0.0,0.0,0.0,80.60933772342179,693,False,True
253,0.0,0.00015660037257851596,-0.007283995686485212,0.0,0.0,0.0,81.66426767264561,722,False,True
254,0.05586257853570937,0.00030235722097348274,0.05556022131473588,0.0,0.0,0.0,79.39525449900206,794,False,True
255,0.0,0.00017032659595672589,-0.16096698506324414,0.0,0.0,0.0,82.91091129230551,667,False,True
256,0.0,0.0005184388525255703,-0.15223913276120668,0.0,0.0,0.0,78.11268446743384,800,False,False
257,0.0,0.00038808073990780843,-0.31811976567354805,0.0,0.0,0.0,82.61597521465914,684,False,True
258,0.0,0.0005420179143577613,-0.3606843093467495,0.0,0.0,0.0,82.56531793736649,664,False,True
259,0.031908538804213585,0.00321446924448798,0.028694069559725602,0.0,0.0,0.0,78.12975025922162,800,False,False
260,0.0,0.000492254550397862,-0.3458809970023029,0.0,0.0,0.0,77.80326230918827,798,False,True
261,0.0,0.00014243738986931763,-0.33151222456739166,0.0,0.0,0.0,80.76480778526862,688,False,True
262,0.0,0.0002186614170783397,-0.1361187362612477,0.0,0.0,0.0,78.45814739131201,797,False,True
263,0.0,0.0035328867047749964,-0.2640300167487692,0.0,0.0,0.0,78.55839136188328,800,False,False
264,0.03997393467494094,4.06402637752749e-05,0.039933294411165665,0.0,0.0,0.0,78.91272907531075,776,False,True
265,0.0,0.000569706555996091,-0.1821982880804255,0.0,0.0,0.0,78.47739823047321,800,False,False
266,0.0,0.0001651176537924553,-0.22826594928867255,0.0,0.0,0.0,82.5627411040952,660,False,True
267,0.0,0.0006629394277952998,-0.28508593077210204,0.0,0.0,0.0,78.74808877431775,778,False,True
